"","employee_id","company_id","dept","seniority","salary","join_date","quit_date"
"12305",297491,1,"customer_service",1,36000,"2013-07-22",NA
"12306",356125,1,"engineer",15,297000,"2015-07-20",NA
"12307",217428,5,"marketing",18,175000,"2012-09-10","2014-07-25"
"12308",215119,5,"sales",3,47000,"2012-07-30",NA
"12309",823345,3,"customer_service",23,103000,"2015-03-30",NA
"12310",351372,1,"customer_service",29,111000,"2014-07-30","2015-08-07"
"12311",297091,8,"engineer",25,240000,"2012-08-28","2015-08-21"
"12312",406391,3,"data_science",1,67000,"2012-01-03","2013-01-04"
"12313",668824,4,"customer_service",10,66000,"2012-06-18","2013-06-07"
"12314",954256,2,"customer_service",18,107000,"2011-07-20","2013-09-06"
"12315",243151,1,"engineer",18,286000,"2011-05-23","2015-03-27"
"12316",451081,4,"customer_service",17,103000,"2011-03-28","2013-03-01"
"12317",97238,2,"sales",13,113000,"2015-08-25",NA
"12318",464718,2,"customer_service",28,117000,"2012-12-17","2014-02-28"
"12319",356556,1,"engineer",3,77000,"2014-09-08",NA
"12320",795602,3,"marketing",19,173000,"2013-07-22","2014-07-11"
"12321",569465,2,"customer_service",6,79000,"2013-03-11","2015-01-30"
"12322",57608,7,"customer_service",14,66000,"2013-11-11","2014-12-05"
"12323",533141,1,"marketing",24,184000,"2012-01-17","2013-12-13"
"12324",455962,2,"customer_service",15,116000,"2014-02-10",NA
"12325",591872,1,"design",9,155000,"2014-11-10","2015-12-04"
"12326",84408,3,"sales",14,120000,"2012-04-16","2013-04-12"
"12327",110009,1,"data_science",4,89000,"2012-11-26",NA
"12328",677050,1,"data_science",17,270000,"2013-11-20",NA
"12329",424152,4,"engineer",10,150000,"2013-04-15",NA
"12330",807179,1,"customer_service",15,121000,"2015-08-10",NA
"12331",213526,1,"sales",17,163000,"2012-09-04","2013-09-13"
"12332",555611,6,"customer_service",11,67000,"2013-10-21",NA
"12333",821942,3,"data_science",28,266000,"2014-03-13",NA
"12334",372595,3,"data_science",1,56000,"2012-07-09",NA
"12335",527909,1,"engineer",28,306000,"2015-10-26",NA
"12336",914569,3,"data_science",23,264000,"2014-12-01",NA
"12337",338574,2,"customer_service",15,126000,"2011-11-21","2015-01-09"
"12338",877545,1,"engineer",18,333000,"2012-07-23","2015-09-11"
"12339",381815,2,"data_science",25,312000,"2012-04-02","2014-11-14"
"12340",93017,2,"engineer",7,220000,"2012-12-18","2013-11-29"
"12341",8466,2,"engineer",2,78000,"2011-05-02","2014-03-07"
"12342",521939,1,"sales",18,188000,"2015-05-04",NA
"12343",96557,1,"engineer",24,305000,"2013-07-05",NA
"12344",22477,2,"sales",6,108000,"2014-12-22",NA
"12345",273219,3,"data_science",9,167000,"2015-06-17",NA
"12346",131559,5,"data_science",3,60000,"2014-02-10","2015-07-06"
"12347",514351,2,"customer_service",3,34000,"2011-02-14","2014-08-08"
"12348",363486,2,"data_science",13,162000,"2012-02-06","2013-01-24"
"12349",892044,5,"sales",3,40000,"2012-07-02","2015-05-29"
"12350",319984,4,"sales",20,163000,"2013-10-23","2014-11-21"
"12351",270,3,"engineer",15,237000,"2014-03-10",NA
"12352",277278,1,"marketing",3,58000,"2012-11-29",NA
"12353",545229,3,"marketing",24,145000,"2015-09-21",NA
"12354",216631,3,"marketing",17,164000,"2012-05-29",NA
"12355",698962,1,"customer_service",13,80000,"2015-09-28",NA
"12356",894544,1,"data_science",21,292000,"2014-02-26",NA
"12357",838956,5,"customer_service",13,57000,"2015-09-28",NA
"12358",224953,1,"customer_service",23,110000,"2012-01-10","2015-08-14"
"12359",169092,6,"engineer",29,227000,"2012-02-27","2014-02-28"
"12360",572954,7,"customer_service",5,58000,"2014-09-22",NA
"12361",722578,6,"engineer",3,70000,"2014-01-21",NA
"12362",260043,7,"customer_service",20,108000,"2014-03-24",NA
"12363",943912,2,"engineer",12,201000,"2011-11-28",NA
"12364",515951,1,"engineer",8,182000,"2013-01-14","2013-12-13"
"12365",192735,3,"engineer",25,227000,"2015-08-24",NA
"12366",117057,1,"sales",6,142000,"2014-07-21","2015-08-28"
"12367",230514,2,"data_science",17,255000,"2014-04-21","2015-06-05"
"12368",787003,11,"engineer",19,210000,"2012-04-11","2015-02-06"
"12369",933388,5,"data_science",18,236000,"2013-07-08",NA
"12370",62947,3,"customer_service",3,24000,"2012-07-16","2013-07-19"
"12371",209737,3,"customer_service",29,104000,"2013-07-15",NA
"12372",937116,3,"customer_service",10,52000,"2011-05-31","2012-03-16"
"12373",457583,1,"customer_service",20,124000,"2012-06-19","2013-05-17"
"12374",749271,3,"customer_service",14,56000,"2015-08-10",NA
"12375",48340,6,"sales",16,167000,"2014-04-07",NA
"12376",881037,8,"customer_service",18,86000,"2015-03-02",NA
"12377",215521,4,"engineer",2,48000,"2011-12-07","2013-11-22"
"12378",781552,1,"customer_service",16,127000,"2013-08-19",NA
"12379",740706,1,"data_science",1,61000,"2012-10-08","2015-09-04"
"12380",912184,1,"sales",18,219000,"2011-09-06","2015-06-12"
"12381",69202,4,"marketing",11,106000,"2012-07-30","2013-11-01"
"12382",322047,1,"sales",19,216000,"2012-06-18","2013-06-14"
"12383",891555,3,"customer_service",7,67000,"2015-04-06",NA
"12384",112078,7,"data_science",25,245000,"2012-01-17","2013-02-01"
"12385",403078,2,"engineer",13,206000,"2012-10-03","2014-08-29"
"12386",736020,2,"engineer",10,194000,"2012-03-19","2014-06-27"
"12387",160485,1,"customer_service",2,28000,"2014-12-22",NA
"12388",187716,2,"customer_service",27,128000,"2013-01-09","2013-12-06"
"12389",926051,2,"engineer",3,75000,"2015-06-17",NA
"12390",699030,1,"marketing",19,225000,"2012-10-15","2013-11-15"
"12391",13530,7,"customer_service",23,93000,"2015-04-13",NA
"12392",355558,3,"data_science",27,231000,"2015-11-16",NA
"12393",827606,3,"engineer",18,270000,"2015-07-20",NA
"12394",960295,2,"marketing",16,203000,"2013-11-05",NA
"12395",348643,1,"data_science",3,83000,"2014-06-16",NA
"12396",808695,1,"customer_service",29,127000,"2013-04-29","2014-05-30"
"12397",521334,7,"customer_service",3,22000,"2013-10-02",NA
"12398",988446,8,"customer_service",23,99000,"2014-08-04",NA
"12399",115532,5,"customer_service",15,97000,"2014-07-01",NA
"12400",763544,8,"sales",14,103000,"2014-07-28","2015-08-21"
"12401",16842,10,"customer_service",11,67000,"2014-09-22","2015-10-23"
"12402",779673,1,"marketing",6,127000,"2011-04-25","2014-02-21"
"12403",676491,1,"data_science",14,183000,"2011-02-07","2012-11-23"
"12404",731492,8,"data_science",11,124000,"2012-04-23","2013-04-12"
"12405",961892,4,"data_science",22,215000,"2012-03-19","2015-10-23"
"12406",289336,3,"design",6,111000,"2012-12-24","2015-06-26"
"12407",244176,1,"data_science",8,199000,"2012-06-19","2013-05-28"
"12408",547037,1,"customer_service",19,111000,"2011-11-14","2013-12-13"
"12409",869797,2,"customer_service",6,89000,"2013-03-18","2014-12-26"
"12410",982026,2,"customer_service",10,83000,"2011-05-31","2013-12-06"
"12411",692341,2,"customer_service",1,30000,"2011-08-15","2015-01-06"
"12412",377965,4,"sales",23,174000,"2011-12-27",NA
"12413",236432,2,"data_science",3,71000,"2011-05-23",NA
"12414",419829,8,"customer_service",16,108000,"2015-03-23",NA
"12415",230250,1,"marketing",8,127000,"2013-06-24","2014-08-01"
"12416",357844,1,"customer_service",2,34000,"2015-03-23",NA
"12417",533643,1,"data_science",19,228000,"2012-06-11","2015-11-06"
"12418",68865,1,"marketing",14,126000,"2014-07-08",NA
"12419",675682,2,"customer_service",11,92000,"2014-02-24","2015-03-06"
"12420",650678,2,"data_science",11,225000,"2014-06-04","2015-03-13"
"12421",14354,6,"customer_service",3,21000,"2015-11-09",NA
"12422",537320,2,"engineer",11,184000,"2015-06-22",NA
"12423",717238,2,"customer_service",21,128000,"2015-12-01",NA
"12424",610790,8,"marketing",4,45000,"2013-09-16",NA
"12425",985752,6,"customer_service",20,93000,"2012-02-27","2015-08-21"
"12426",837434,2,"data_science",27,270000,"2013-12-09",NA
"12427",228718,2,"data_science",10,197000,"2011-01-24","2012-01-18"
"12428",417289,1,"engineer",1,78000,"2013-12-16",NA
"12429",971442,1,"sales",23,206000,"2012-11-19","2015-01-16"
"12430",535306,1,"marketing",22,229000,"2011-11-07","2013-04-26"
"12431",368844,4,"data_science",2,59000,"2012-12-26","2014-01-03"
"12432",883101,3,"data_science",16,208000,"2013-03-18",NA
"12433",130140,5,"data_science",17,262000,"2014-08-05","2015-08-07"
"12434",169979,1,"sales",14,135000,"2013-07-22","2014-06-20"
"12435",539482,1,"engineer",13,226000,"2013-07-29",NA
"12436",601914,1,"customer_service",7,96000,"2013-04-11","2014-03-14"
"12437",675268,8,"customer_service",24,110000,"2012-12-24",NA
"12438",434583,3,"customer_service",12,65000,"2011-02-22","2014-09-19"
"12439",615878,1,"engineer",22,268000,"2014-10-28",NA
"12440",660952,2,"engineer",1,76000,"2014-06-30",NA
"12441",592184,1,"engineer",27,299000,"2015-03-02",NA
"12442",614011,3,"design",16,132000,"2013-09-23","2015-06-05"
"12443",439752,8,"sales",28,129000,"2012-10-22","2015-02-12"
"12444",798105,8,"sales",8,99000,"2013-08-19","2015-07-31"
"12445",241258,9,"sales",18,130000,"2015-10-26",NA
"12446",42127,8,"customer_service",23,113000,"2015-07-02",NA
"12447",49644,1,"customer_service",19,127000,"2013-05-06","2015-06-05"
"12448",412908,9,"customer_service",17,88000,"2014-04-14",NA
"12449",911511,7,"customer_service",19,96000,"2012-01-09","2015-01-09"
"12450",319574,8,"engineer",5,145000,"2013-10-28","2014-11-07"
"12451",884720,3,"sales",17,159000,"2012-05-14","2013-08-02"
"12452",628315,5,"sales",3,37000,"2014-03-17","2015-04-10"
"12453",374969,1,"customer_service",14,77000,"2012-10-29","2013-11-01"
"12454",383964,6,"data_science",12,137000,"2015-07-06",NA
"12455",347362,5,"data_science",9,134000,"2012-08-06",NA
"12456",535277,2,"customer_service",16,109000,"2012-09-10","2013-08-30"
"12457",495473,2,"engineer",8,2e+05,"2013-01-28",NA
"12458",398446,1,"customer_service",13,78000,"2013-10-09","2014-09-26"
"12459",612049,1,"sales",15,224000,"2011-08-08","2013-09-13"
"12460",594895,1,"customer_service",7,72000,"2011-06-27",NA
"12461",540385,2,"customer_service",10,91000,"2011-09-12","2013-09-06"
"12462",761607,3,"sales",2,33000,"2014-04-28",NA
"12463",391261,1,"data_science",5,199000,"2015-07-27",NA
"12464",735942,1,"engineer",10,216000,"2012-09-17","2015-01-09"
"12465",954823,2,"marketing",10,127000,"2014-04-28",NA
"12466",613314,1,"marketing",23,185000,"2014-01-21","2015-10-23"
"12467",219397,7,"engineer",12,188000,"2014-06-30",NA
"12468",825307,1,"sales",2,50000,"2014-05-19",NA
"12469",725616,8,"customer_service",11,65000,"2012-10-16",NA
"12470",714339,1,"engineer",27,297000,"2013-01-14","2015-03-13"
"12471",857045,3,"engineer",11,170000,"2013-10-28","2014-11-14"
"12472",314727,6,"engineer",14,165000,"2012-04-30","2013-04-05"
"12473",550897,1,"customer_service",16,102000,"2011-11-17","2012-12-14"
"12474",433540,2,"customer_service",9,74000,"2011-10-24","2012-08-10"
"12475",459499,2,"marketing",6,134000,"2013-12-23",NA
"12476",145046,2,"marketing",1,44000,"2014-06-30",NA
"12477",482438,10,"customer_service",23,102000,"2014-12-29",NA
"12478",24989,1,"sales",25,174000,"2012-10-29","2014-01-03"
"12479",777397,2,"data_science",7,201000,"2011-04-25","2014-01-24"
"12480",261974,1,"customer_service",7,57000,"2011-09-12","2015-03-27"
"12481",595933,1,"marketing",11,154000,"2015-11-02",NA
"12482",536681,1,"marketing",5,129000,"2015-02-17",NA
"12483",606544,2,"marketing",3,58000,"2013-06-17",NA
"12484",350373,1,"design",17,2e+05,"2014-01-27",NA
"12485",772582,1,"engineer",11,165000,"2015-01-12",NA
"12486",422612,11,"engineer",20,175000,"2012-06-18","2013-06-07"
"12487",529465,3,"marketing",9,107000,"2013-06-04","2014-06-20"
"12488",191295,8,"customer_service",10,67000,"2011-10-17","2012-09-07"
"12489",268568,1,"customer_service",21,105000,"2012-06-18","2013-03-15"
"12490",521563,10,"sales",13,103000,"2015-07-06",NA
"12491",587385,1,"engineer",7,229000,"2014-12-22",NA
"12492",437080,10,"marketing",3,36000,"2013-06-17",NA
"12493",933004,10,"customer_service",13,57000,"2015-07-20",NA
"12494",837615,1,"customer_service",5,75000,"2011-05-16","2014-03-28"
"12495",911129,1,"data_science",19,257000,"2012-01-03","2013-03-08"
"12496",919465,10,"design",15,137000,"2015-03-09",NA
"12497",921637,1,"engineer",16,379000,"2012-09-17","2015-09-25"
"12498",301650,3,"customer_service",22,94000,"2012-02-27","2013-12-20"
"12499",319400,12,"customer_service",9,45000,"2013-03-04",NA
"12500",154209,1,"marketing",4,48000,"2015-12-07",NA
"12501",507674,2,"marketing",16,185000,"2014-02-18",NA
"12502",544692,2,"customer_service",7,63000,"2015-08-10",NA
"12503",927560,5,"data_science",16,232000,"2012-08-20",NA
"12504",91198,5,"engineer",23,293000,"2011-06-13","2015-08-14"
"12505",557923,1,"customer_service",14,76000,"2012-04-23","2013-04-05"
"12506",346313,2,"sales",23,197000,"2015-08-10",NA
"12507",3641,6,"customer_service",21,98000,"2014-11-17","2015-11-13"
"12508",24663,2,"customer_service",5,72000,"2014-08-28",NA
"12509",351154,2,"engineer",12,205000,"2013-11-18",NA
"12510",859802,1,"customer_service",19,105000,"2015-08-24",NA
"12511",991236,3,"customer_service",10,56000,"2015-08-24",NA
"12512",580997,1,"design",17,209000,"2014-07-21","2015-06-26"
"12513",544397,10,"customer_service",11,63000,"2014-07-14","2015-04-24"
"12514",153364,9,"marketing",22,174000,"2015-09-08",NA
"12515",64262,1,"customer_service",29,122000,"2012-07-16","2013-08-16"
"12516",247941,7,"customer_service",7,51000,"2013-04-01","2015-03-06"
"12517",349354,1,"engineer",9,249000,"2013-12-09",NA
"12518",685690,6,"customer_service",24,98000,"2011-09-19","2013-04-26"
"12519",390628,7,"sales",9,114000,"2013-01-07",NA
"12520",513714,9,"engineer",6,145000,"2011-11-14",NA
"12521",983173,1,"data_science",14,196000,"2012-12-31","2015-02-13"
"12522",686773,4,"data_science",2,63000,"2015-04-06",NA
"12523",437309,1,"engineer",11,194000,"2015-08-17",NA
"12524",931523,1,"engineer",10,215000,"2011-07-18","2012-06-22"
"12525",333084,9,"engineer",5,137000,"2014-01-14","2015-11-20"
"12526",53530,6,"customer_service",12,55000,"2014-03-03",NA
"12527",681945,7,"design",27,178000,"2013-06-03","2014-03-14"
"12528",949430,5,"design",21,195000,"2013-07-02","2014-04-11"
"12529",979929,1,"sales",28,192000,"2013-11-29",NA
"12530",179406,1,"customer_service",5,67000,"2013-12-30","2014-12-19"
"12531",838530,1,"engineer",21,267000,"2011-08-01","2013-01-28"
"12532",957318,1,"sales",12,129000,"2015-02-02",NA
"12533",6912,7,"data_science",13,158000,"2012-11-12","2013-11-08"
"12534",159541,1,"customer_service",25,117000,"2012-02-21","2013-02-15"
"12535",893858,1,"customer_service",6,83000,"2015-02-02",NA
"12536",911527,6,"customer_service",19,95000,"2011-08-22","2012-11-02"
"12537",64744,8,"customer_service",9,56000,"2013-10-21",NA
"12538",212656,2,"marketing",2,55000,"2013-12-30","2014-11-28"
"12539",765904,1,"marketing",24,171000,"2014-05-06","2015-11-24"
"12540",959885,1,"sales",8,114000,"2011-09-06","2014-05-02"
"12541",191197,5,"marketing",9,106000,"2014-10-07",NA
"12542",804911,1,"engineer",4,87000,"2015-05-04",NA
"12543",573894,1,"customer_service",17,123000,"2013-10-21",NA
"12544",453703,1,"marketing",26,196000,"2014-02-11",NA
"12545",754799,2,"sales",6,140000,"2013-11-25",NA
"12546",216952,3,"data_science",7,163000,"2011-12-05","2015-02-06"
"12547",273218,7,"customer_service",24,101000,"2011-04-20","2012-05-25"
"12548",304382,6,"customer_service",25,98000,"2015-10-19",NA
"12549",197339,1,"sales",12,129000,"2013-07-22","2015-07-17"
"12550",230834,1,"sales",10,158000,"2012-12-03","2013-11-15"
"12551",967618,2,"engineer",4,74000,"2011-09-26","2012-10-12"
"12552",917562,3,"customer_service",8,59000,"2013-06-03","2015-07-17"
"12553",510685,2,"customer_service",19,117000,"2013-12-23","2014-12-26"
"12554",92850,1,"data_science",8,210000,"2015-02-17",NA
"12555",49168,9,"engineer",3,50000,"2012-02-21","2014-06-13"
"12556",234759,1,"marketing",12,123000,"2015-06-08",NA
"12557",636506,4,"marketing",5,101000,"2012-03-05","2013-03-15"
"12558",719821,4,"engineer",17,221000,"2011-05-23","2013-09-13"
"12559",281155,6,"sales",3,31000,"2012-04-02","2015-05-22"
"12560",757976,1,"customer_service",23,137000,"2013-06-03","2014-04-04"
"12561",73264,2,"engineer",7,161000,"2012-04-23",NA
"12562",206882,3,"customer_service",16,94000,"2012-02-27","2013-11-22"
"12563",948265,1,"design",11,125000,"2014-07-14",NA
"12564",406482,2,"customer_service",13,83000,"2014-05-27",NA
"12565",876044,1,"customer_service",9,80000,"2011-02-07","2014-03-28"
"12566",818275,1,"customer_service",1,30000,"2013-03-25","2015-06-12"
"12567",454232,2,"data_science",6,168000,"2015-03-30",NA
"12568",50780,8,"engineer",5,152000,"2011-05-23","2013-07-30"
"12569",515895,4,"customer_service",10,63000,"2011-10-12","2012-11-23"
"12570",628453,1,"marketing",7,129000,"2012-08-09","2013-11-08"
"12571",63500,5,"customer_service",29,86000,"2015-08-03",NA
"12572",742860,2,"sales",10,145000,"2012-02-21","2014-02-28"
"12573",254216,1,"customer_service",29,118000,"2012-11-14","2013-12-27"
"12574",251406,1,"customer_service",6,56000,"2013-07-15",NA
"12575",679773,2,"design",26,220000,"2014-07-28",NA
"12576",930033,1,"marketing",6,144000,"2011-04-11","2013-02-08"
"12577",488737,1,"design",14,125000,"2014-06-30",NA
"12578",486790,7,"design",10,102000,"2015-05-18",NA
"12579",888660,3,"design",25,166000,"2015-04-06",NA
"12580",737827,5,"marketing",13,105000,"2012-04-03","2013-04-01"
"12581",725220,2,"customer_service",9,93000,"2014-05-05","2015-02-27"
"12582",846768,5,"customer_service",13,50000,"2012-10-01","2013-10-11"
"12583",206782,4,"engineer",5,154000,"2013-05-20","2014-05-27"
"12584",168829,1,"data_science",16,286000,"2013-11-11",NA
"12585",215173,2,"sales",23,218000,"2015-06-29",NA
"12586",695811,2,"marketing",20,219000,"2011-09-27","2012-07-27"
"12587",154266,1,"design",27,238000,"2013-05-28","2014-07-11"
"12588",71402,4,"customer_service",12,66000,"2013-11-11","2014-11-13"
"12589",915682,1,"data_science",16,309000,"2013-07-03","2015-09-18"
"12590",338030,9,"design",18,152000,"2014-01-06","2015-03-13"
"12591",961003,4,"engineer",5,172000,"2011-09-12","2012-09-14"
"12592",195300,1,"customer_service",7,84000,"2015-01-12",NA
"12593",230914,4,"engineer",14,173000,"2013-09-09","2015-05-08"
"12594",289376,1,"design",14,127000,"2011-08-29","2012-08-10"
"12595",295977,2,"customer_service",27,111000,"2014-11-03",NA
"12596",309493,2,"customer_service",15,116000,"2015-12-07",NA
"12597",768828,5,"sales",23,145000,"2014-06-23","2015-07-06"
"12598",405632,2,"engineer",17,332000,"2014-01-06","2014-11-07"
"12599",251838,3,"data_science",28,223000,"2015-08-24",NA
"12600",405801,1,"customer_service",8,67000,"2011-12-19",NA
"12601",4986,5,"sales",14,106000,"2013-11-18","2014-10-17"
"12602",138851,4,"engineer",18,210000,"2012-11-26",NA
"12603",647966,2,"marketing",7,119000,"2011-12-29","2013-01-17"
"12604",350549,1,"marketing",10,137000,"2015-08-31",NA
"12605",171288,10,"engineer",18,229000,"2012-04-23","2014-05-02"
"12606",530182,4,"customer_service",11,49000,"2015-05-11",NA
"12607",838369,1,"customer_service",17,132000,"2014-12-22",NA
"12608",966121,6,"customer_service",22,95000,"2015-10-26",NA
"12609",613444,7,"engineer",4,59000,"2011-12-12","2014-09-12"
"12610",185527,2,"engineer",9,180000,"2011-10-24","2012-09-28"
